year,mask,name,min_historical,min_ssp126,min_ssp245,min_ssp585,mean_historical,mean_ssp126,mean_ssp245,mean_ssp585,median_historical,median_ssp126,median_ssp245,median_ssp585,sd_historical,sd_ssp126,sd_ssp245,sd_ssp585,max_historical,max_ssp126,max_ssp245,max_ssp585
2051,8317,Nauru,NA,0.5694895963515004,0.5686473452275799,0.5678050941036593,NA,7.819557862320254,7.744547761928651,7.669537661537047,NA,6.373548092380647,6.5678164151407055,6.762084737900764,NA,5.927002746806172,5.53880157617643,5.173605767407455,NA,17.994859233979255,16.790649429444343,15.586439624909431
2052,8317,Nauru,NA,0.5698630732874717,0.5686342437421121,0.5674054141967527,NA,10.071083740649685,9.281035982889515,8.490988225129342,NA,8.282635396526706,7.28768325813355,6.174095303781571,NA,8.337037110019129,7.919306750355177,7.630187792172489,NA,26.509060428988548,26.582069335445283,26.655078241902014
2053,8317,Nauru,NA,0.5698853327381995,0.5682937877793466,0.5667022428204936,NA,9.933594963050657,8.24817116385506,6.562747364659463,NA,7.991369116690851,6.522123779020002,5.0528784413491525,NA,8.615189828417986,6.625846671593657,4.732025243199614,NA,29.71846841996716,22.68005338791878,15.6416383558704
2054,8317,Nauru,NA,0.5700000447611655,0.5682620925288047,0.5665241402964438,NA,8.5993148638356125,7.572084779124106,6.5448546944126,NA,8.054830043546614,6.878637615711458,5.702445187876301,NA,6.15958576387522,5.459571497011802,4.780372538829104,NA,17.193533774345152,15.171956677590646,13.690687241092805
2055,8317,Nauru,NA,0.5699688773001393,0.5680423369330745,0.5661157965660095,NA,7.698230504989624,7.2917762747695365,6.88532204454945,NA,7.267798862149639,6.597159943272991,5.765094649407171,NA,5.308683309311801,5.078839615097737,4.89094096004941,NA,15.098697447007702,15.12073504540228,15.142772643796858
2056,8317,Nauru,NA,0.5696058580952306,0.5674475287237475,0.5652891993522644,NA,7.007381561110097,7.871670029720953,8.735958498331808,NA,6.4920650259140995,5.50730078066549,5.534417883042366,NA,4.889589549432328,6.6537817843626765,9.161837803808593,NA,14.07272720336914,23.237970198354414,32.40321319333969
2057,8317,Nauru,NA,0.5693428304887587,0.5671482143863555,0.5649535982839523,NA,9.109629662382988,8.188417205310637,7.267204748238287,NA,7.235754266861946,6.298874991555367,5.361995716248789,NA,8.019017801111245,6.767946350370364,5.609159887851038,NA,27.55427812760876,22.70494613339824,17.855614139187722
2058,8317,Nauru,NA,0.5689290608129194,0.5668684676770241,0.5648078745411288,NA,10.457585586655524,8.669790512804061,6.8819954389525995,NA,6.798612079312725,6.403260307927285,6.007908536541846,NA,11.411092604477648,7.74639896820274,4.967241811636718,NA,40.46382996343797,26.99173653510309,13.92828369140625
2059,8317,Nauru,NA,0.5689193760195086,0.5668221981294693,0.56472502023943,NA,9.294420313258325,9.784183055739248,10.273945798220174,NA,6.911109562843077,6.621069927369394,6.344407285413435,NA,7.96898404323702,9.750620984499667,11.687402654953654,NA,27.582690515825824,34.36917540334886,41.1556602908719
2060,8317,Nauru,NA,0.5693170409048757,0.5670154556151359,0.5647138703253961,NA,9.175237546044011,8.57791435314763,7.980591160251248,NA,7.814474367326305,7.112003618671048,6.302879233514108,NA,7.373955746942461,6.579760782963238,5.825646090150174,NA,23.535976225329986,21.184190580921786,18.83240493651359
2061,8317,Nauru,NA,0.5694009507856062,0.5671302012858852,0.5648594517861644,NA,8.881245269121662,7.9684864262419355,7.05572758336221,NA,7.920300775958646,7.356188601063144,6.48503501184525,NA,6.831125390588033,5.784306722828032,5.248197220207427,NA,22.168988689299553,15.980163558836907,16.21745555631576
2062,8317,Nauru,NA,0.5690058604363473,0.5668496864457284,0.5646935124551097,NA,8.518175578309643,8.489618701992496,8.46106182567535,NA,6.64709516879051,6.891561321673855,7.136027474557199,NA,6.858139413997258,6.841879153348399,6.855293271169156,NA,23.831268372074252,23.374120773807647,22.916973175541045
2063,8317,Nauru,NA,0.5686780887265359,0.56626911221012,0.563860135693704,NA,9.990236149103412,8.544039338730997,7.097842528358583,NA,6.8247102806645055,5.943890167820838,5.192454918738335,NA,10.144951708597068,7.870389378363238,5.7005911068776545,NA,35.88150455105689,27.914366445233746,19.947228339410596
2064,8317,Nauru,NA,0.5684547789635197,0.5659891511163404,0.5635235232691611,NA,9.43735791233278,7.714773096480677,5.992188280628573,NA,7.0314001267956145,6.402157422034971,5.423894328455772,NA,8.87772388319679,6.118024176406263,4.423081792971015,NA,31.156563020521595,19.790021250324866,13.372419603409304
2065,8317,Nauru,NA,0.5681807802569482,0.5656381960838072,0.5630956119106661,NA,7.560171981011667,7.892769554161256,8.225367127310845,NA,6.919256971728418,6.419391758980289,5.919526546232162,NA,5.247438936496041,6.160785195647794,7.312610629242247,NA,15.931891410581526,20.682196386398807,25.432501362216087
2066,8317,Nauru,NA,0.5682662840812437,0.5650115772601096,0.5617568704389757,NA,8.398426723095678,6.975672734072131,5.552918745048585,NA,7.668823272951188,5.800169096839044,4.120097617949209,NA,6.199759120422855,5.040397026026792,4.034882259956576,NA,18.504547734414377,15.760625023995676,13.016702313576976
2067,8317,Nauru,NA,0.568399146679909,0.5646081326469299,0.5608171186139507,NA,8.330961333743987,7.181375514115056,6.031789694486126,NA,7.7833820389163115,5.744633961108423,3.762033789388595,NA,5.986374984316494,5.504738800529961,5.240452812958328,NA,17.60231384154289,17.614738448973625,17.62716305640436
2068,8317,Nauru,NA,0.568261775278276,0.5642908590455209,0.5603199428127658,NA,7.332619697240092,7.189664952120474,7.046710207000856,NA,7.086280453589655,5.905839435515865,4.725398417442076,NA,4.934892489711658,5.3210638680755205,6.086504142093886,NA,13.900043364494078,17.158575765548214,20.9370144567182
2069,8317,Nauru,NA,0.5679131880883248,0.5638789957569492,0.5598448034255735,NA,7.212193285842096,6.311774545715701,5.411355805589307,NA,6.881556318652246,5.424988645699717,3.9684209727471877,NA,4.858832907980264,4.358142093533155,3.902180838422028,NA,13.595568964558264,12.372905846565,11.438995361328123
2070,8317,Nauru,NA,0.5670595438249649,0.5630277972067557,0.5589960505885463,NA,8.554243813791583,6.923464681640748,5.292685549489913,NA,5.515160468316847,4.58037234602436,3.9667614794546555,NA,9.49053112767218,6.271656738136673,3.7513885109159015,NA,33.60491946435744,21.926779777772964,10.629190998692666
2071,8317,Nauru,NA,0.5668569226418773,0.5622905569691812,0.5577241912964852,NA,8.05313248172883,6.868619555907864,5.684106630086899,NA,5.998563862616016,4.382059630847746,3.4882124950808864,NA,6.581192418104607,6.15561534899604,5.998113009499488,NA,22.05682825273083,21.42713218350564,20.797436114280455
2072,8317,Nauru,NA,0.5672582753242985,0.5622395632728454,0.5572208512213922,NA,9.30538363014498,8.071567511462396,6.837751392779812,NA,7.639012290585425,6.017277723358523,4.754349946975708,NA,7.844755797095128,6.8119686035351865,5.833914958534169,NA,25.585263283021987,22.593263072352258,19.601262861682525
2073,8317,Nauru,NA,0.5672814922948037,0.5620587073987531,0.5568359225027023,NA,9.115595184603045,6.845697873926932,4.5758005632508185,NA,7.470510182842132,5.754855034812804,4.039199886783477,NA,7.477431053905167,5.086605139310178,3.314656174009968,NA,25.53792332064721,15.823012182789464,10.729218267625376
2074,8317,Nauru,NA,0.5672147274017334,0.5619091987609863,0.5566036701202393,NA,9.336408360158243,7.117534168497208,4.898659976836174,NA,7.9376224317858295,6.077687091404392,4.217751751022954,NA,7.541860210085851,5.393443679862673,3.6119172475522268,NA,25.08389005353374,16.47489700009746,10.837617628036009
2075,8317,Nauru,NA,0.5668962732438119,0.5617711918969308,0.5566461105500499,NA,9.976434635731481,8.006693438080049,6.036952240428617,NA,7.235610169749107,6.22101838934806,4.947112360308247,NA,9.92313899927922,6.972559227695659,4.624633959783857,NA,35.16075398845057,23.796132103089363,12.698453749379803
2076,8317,Nauru,NA,0.5664307398180808,0.5614288949197339,0.5564270500213869,NA,9.231297153234483,8.465543250114687,7.699789346994892,NA,6.382839895063831,5.538527027253181,5.0189574649257045,NA,8.860108820208353,8.08724834743326,7.336799213601614,NA,31.58820386086741,28.629092431837513,25.669981002807617
2077,8317,Nauru,NA,0.5660839080810547,0.5608881885005581,0.5556924689200616,NA,6.937783940376774,6.092302515237562,5.24682109009835,NA,5.710740047116433,4.861105461274423,4.011470875432415,NA,5.071402607854685,4.340330199103647,3.6570605760687522,NA,16.5244138163905,13.61157408068257,10.69873434497464
2078,8317,Nauru,NA,0.5662486187873348,0.560436773684717,0.5546249285820992,NA,10.72383226675372,7.526194259235936,4.328556251718152,NA,7.625143881767027,5.540651642507122,3.456159403247218,NA,10.672655787543313,6.61068384778963,3.2008100169528197,NA,37.29608671126827,22.48381583152279,10.31243408879926
2079,8317,Nauru,NA,0.5659728223277677,0.5597066667772108,0.553440511226654,NA,8.570981961104177,6.946061342954636,5.321140724805094,NA,6.569200754165649,4.85770668137458,3.4594040186174455,NA,6.9322539418263585,5.606277954336834,4.352935913485179,NA,24.40102094219577,19.31437252413842,14.227724106081071
2080,8317,Nauru,NA,0.5651375689814168,0.5584541789947017,0.5517707890079867,NA,6.648654941781874,5.644651809623165,4.640648677464455,NA,5.006528685169835,3.9469242816971195,3.30731366526696,NA,5.046298186589123,4.509421539050704,4.09878866098036,NA,17.153641208525627,15.429426362437587,13.705211516349546
2081,8317,Nauru,NA,0.5647853574445171,0.5576205993852308,0.5504558413259445,NA,7.291031103364883,5.4813959163042805,3.6717607292436787,NA,5.812995606853116,4.187383139325727,2.561770671798337,NA,5.305953491248484,3.9720821842725567,2.8401270971347756,NA,16.497122303132087,11.702500581741333,9.673947995708836
2082,8317,Nauru,NA,0.5641968807866496,0.5572796358216193,0.550362390856589,NA,5.4670560577223375,5.665268387236903,5.863480716751468,NA,4.902305806836774,4.9446294326936044,4.853007720362756,NA,3.756267872095079,4.054685498128826,4.424747062840316,NA,11.697509304169683,11.980614216096939,12.263719128024194
2083,8317,Nauru,NA,0.563898342271005,0.5569583773612976,0.5500184124515902,NA,7.507315931204826,6.731175691081631,5.9550354509584364,NA,5.8657561809785905,5.382928459875045,4.9001007387715,NA,6.245304153482256,5.1509774249422104,4.218483738704488,NA,20.498665809631348,16.04059177060281,12.59796465596845
2084,8317,Nauru,NA,0.5638156494786662,0.5565399940936796,0.549264338708693,NA,12.077526805285485,8.279733973260848,4.481941141236213,NA,6.860331916039989,4.970640057517636,3.0809481989952827,NA,15.906022683010615,9.11911395668989,3.2490325424531252,NA,55.4609800154163,32.09611500463178,10.348921760436028
2085,8317,Nauru,NA,0.5640303396409557,0.5565643772002189,0.5490984147594821,NA,9.432999198282918,7.15247337837373,4.871947558464543,NA,6.889427623441142,5.914980107738126,3.8622222254353185,NA,8.431801707721291,5.55405713487958,4.11845445692114,NA,29.375717040031187,17.024579440393754,12.201496585722891
2086,8317,Nauru,NA,0.5642435166143602,0.55628449589975415,0.5483254751851482,NA,8.372503574432866,6.225367580979102,4.0782315875253365,NA,7.367070728732694,5.4938468913878165,3.5678833530795186,NA,6.327979762960085,4.52715015575129,3.1567414586637663,NA,19.728148583442938,12.595294060245637,10.52733027550482
2087,8317,Nauru,NA,0.5638629255756256,0.5553703865697307,0.5468778475638358,NA,7.961352322755322,5.999667625273428,4.037982927791534,NA,6.220777546205828,4.284718440425012,2.7534230524493806,NA,6.202960839247581,4.723952788060993,3.371082557706848,NA,21.69039609355311,16.13771838526572,10.585040676978329
2088,8317,Nauru,NA,0.5636156508999486,0.5546062031099873,0.545596755320026,NA,7.240360275199337,5.834050759673119,4.427741244146901,NA,5.993000688091401,4.168517938544673,2.7930577166618837,NA,5.141662999539631,4.358988866375088,3.773417072534067,NA,15.590831971937613,13.931011853679536,12.27119173542146
2089,8317,Nauru,NA,0.5637759143306363,0.5539796044749599,0.5441832946192834,NA,8.86865006819848,6.306999478176717,3.7453488881549526,NA,7.411455285164617,4.617752054045278,2.714889064911873,NA,6.919679189974494,4.835233881587352,2.9715569028898594,NA,22.60530133401194,15.809371079168013,9.013440824324086
2090,8317,Nauru,NA,0.5640104662987494,0.5534219626457461,0.5428334589927427,NA,9.105355401577489,6.792884795511923,4.480414189446357,NA,7.896132799886888,4.970245502648815,3.2200463106555324,NA,7.0609614096452225,5.289250950325397,3.838801827174606,NA,23.033135291068785,17.701660871505737,12.37018645194269
2091,8317,Nauru,NA,0.5643297568444283,0.5530276250454688,0.5417254932465092,NA,9.519268549834528,6.5790853336934125,3.6389021175522958,NA,8.211904571902368,4.978456121298574,2.6226268122273106,NA,7.303237452890905,4.9694932082585,2.9601017441268995,NA,23.74385390743133,16.298833008735414,8.853812110039495
2092,8317,Nauru,NA,0.5644223824624093,0.5527709866723707,0.5411195908823321,NA,8.731613453549723,6.249121386389578,3.7666293192294336,NA,8.114843929967574,5.294590898098484,2.426461952347909,NA,6.332960255857535,4.5813506961025,2.991739767737153,NA,18.691117194391065,13.60668546153653,8.881938980471704
2093,8317,Nauru,NA,0.5639068734261298,0.5526052684553209,0.5413036634845119,NA,8.66653984477443,6.729292223626567,4.792044602478704,NA,6.1623917471977965,5.45719408315997,3.2246267468698564,NA,8.406286648884949,5.469238977793913,4.187449541101883,NA,29.89848259956606,17.702682541262718,12.446125553500268
2094,8317,Nauru,NA,0.5636878205883887,0.5523041352148979,0.5409204498414071,NA,9.476495261730687,6.808518291865625,4.140541322000565,NA,6.554092430299328,5.053234205130607,3.4154327915560816,NA,9.089865133413202,5.658661381286918,3.1596578534157036,NA,32.07033600345735,19.045893499928138,10.348542259585471
2095,8317,Nauru,NA,0.5638274550437927,0.5517953393920776,0.5397632237403623,NA,9.545938409336152,6.269864106851239,2.9937898043663274,NA,7.788260083044729,5.0404095582423665,2.2925590334400052,NA,8.169275576713424,4.991144024572647,2.4805399748313244,NA,27.728363221691502,15.956704839583367,9.005418223719444
2096,8317,Nauru,NA,0.5643210737935959,0.5516143210472599,0.538907568300924,NA,9.84203191822575,6.907961590540024,3.973891262854299,NA,8.400975511920066,5.465661774719915,2.89661818358206,NA,7.920008657596762,5.400535513673547,3.1142591517343843,NA,25.72627873574534,17.236294208034394,9.557430867225891
2097,8317,Nauru,NA,0.5643904324500791,0.5514789973535845,0.5385675622570899,NA,8.942757423077861,7.2388653432169265,5.534973263355994,NA,8.095183880098405,6.081639924357015,4.249609927977286,NA,6.782128737195071,5.378499491024794,4.090701308841538,NA,21.954842721262285,16.87698488081655,11.799127040370818
2098,8317,Nauru,NA,0.5639043681083187,0.5508262505454402,0.5377481329825616,NA,7.922395104938938,5.766828369229071,3.6112616335192036,NA,7.087272490224531,4.880531162023544,2.673789833822558,NA,5.509917507306288,4.029848604459845,2.769176434795852,NA,17.654316502232707,11.830696875049222,9.368823728253764
2099,8317,Nauru,NA,0.5636507061219984,0.550342381961884,0.5370340578017696,NA,7.633533293008804,5.654910425505331,3.6762875580018566,NA,6.729989728619975,4.780737474080055,2.8259211124912387,NA,5.51055307628115,4.105566441322744,2.9349654931077707,NA,16.57552159217096,12.114357625284502,10.121416522610572
2100,8317,Nauru,NA,0.5636500985391678,0.5500840381268532,0.5365179777145386,NA,8.068670693328304,5.874924046089572,3.6811773988508407,NA,7.166047223152653,5.105506592219875,2.793454879714597,NA,6.095381379825191,4.384995388737054,3.060184185911555,NA,18.97638594719671,12.523177146911621,10.285073249570784
1985,8318,Marshall Islands,0.592189706583074,NA,NA,NA,6.339760964264206,NA,NA,NA,3.6848582979192073,NA,NA,NA,6.080472489734869,NA,NA,NA,20.643362680220985,NA,NA,NA
1986,8318,Marshall Islands,0.5930113462522069,NA,NA,NA,6.188316544667285,NA,NA,NA,3.7256648527747167,NA,NA,NA,5.876825304637636,NA,NA,NA,20.00687718773908,NA,NA,NA
1987,8318,Marshall Islands,0.595118405347202,NA,NA,NA,6.348064394741454,NA,NA,NA,3.7487248430915057,NA,NA,NA,6.590466117129058,NA,NA,NA,22.648347370127304,NA,NA,NA
1988,8318,Marshall Islands,0.5972063550974596,NA,NA,NA,5.17734648196455,NA,NA,NA,3.2693615297582697,NA,NA,NA,4.661544291213017,NA,NA,NA,15.286839372971478,NA,NA,NA
1989,8318,Marshall Islands,0.5983367699352815,NA,NA,NA,4.704438467060818,NA,NA,NA,3.104214668273926,NA,NA,NA,4.23405243774781,NA,NA,NA,13.585025647107292,NA,NA,NA
1990,8318,Marshall Islands,0.5986307558210139,NA,NA,NA,5.714253731032106,NA,NA,NA,3.4099701783236336,NA,NA,NA,5.795292605979685,NA,NA,NA,19.554066706468713,NA,NA,NA
1991,8318,Marshall Islands,0.5977780979903624,NA,NA,NA,6.324003673842884,NA,NA,NA,3.7279858958912406,NA,NA,NA,6.837120330182359,NA,NA,NA,23.52321294029766,NA,NA,NA
1992,8318,Marshall Islands,0.595807327784319,NA,NA,NA,6.215016232964826,NA,NA,NA,3.72309868220977,NA,NA,NA,6.80798948416434,NA,NA,NA,23.418805747108664,NA,NA,NA
1993,8318,Marshall Islands,0.594825163085193,NA,NA,NA,5.345596489246517,NA,NA,NA,3.4879199655298243,NA,NA,NA,5.022220180768355,NA,NA,NA,16.85361754065529,NA,NA,NA
1994,8318,Marshall Islands,0.5955328052056664,NA,NA,NA,5.287611008327913,NA,NA,NA,3.412892680117153,NA,NA,NA,4.9223787580006375,NA,NA,NA,16.444954484541785,NA,NA,NA
1995,8318,Marshall Islands,0.596185190633019,NA,NA,NA,5.389223536737462,NA,NA,NA,3.398871926062885,NA,NA,NA,5.326246429735935,NA,NA,NA,18.019862664574607,NA,NA,NA
1996,8318,Marshall Islands,0.5959020792481734,NA,NA,NA,5.479286322396069,NA,NA,NA,3.4474356136220026,NA,NA,NA,5.405355783753643,NA,NA,NA,18.295936910863865,NA,NA,NA
1997,8318,Marshall Islands,0.595180049458927,NA,NA,NA,5.570937073135121,NA,NA,NA,3.461243615430944,NA,NA,NA,5.587300067656191,NA,NA,NA,18.947238565128753,NA,NA,NA
1998,8318,Marshall Islands,0.5948848217566383,NA,NA,NA,5.691170576852273,NA,NA,NA,3.4165917889957127,NA,NA,NA,5.703784446888146,NA,NA,NA,19.335842257514994,NA,NA,NA
1999,8318,Marshall Islands,0.5954979618284154,NA,NA,NA,5.693525087164048,NA,NA,NA,3.4051614649155564,NA,NA,NA,5.778943727295386,NA,NA,NA,19.63739807465497,NA,NA,NA
2000,8318,Marshall Islands,0.5965291656912329,NA,NA,NA,5.132416042048026,NA,NA,NA,3.450865734069743,NA,NA,NA,4.823866400612176,NA,NA,NA,16.152382743549857,NA,NA,NA
2001,8318,Marshall Islands,0.5984043075757868,NA,NA,NA,5.126748280617643,NA,NA,NA,3.193073829865073,NA,NA,NA,4.951357166710147,NA,NA,NA,16.568872622627627,NA,NA,NA
2002,8318,Marshall Islands,0.6017724077969311,NA,NA,NA,4.91673704736373,NA,NA,NA,3.070834891681365,NA,NA,NA,4.405032172767485,NA,NA,NA,14.329928512879231,NA,NA,NA
2003,8318,Marshall Islands,0.6046106655967427,NA,NA,NA,4.5102709258144555,NA,NA,NA,2.8460459148182586,NA,NA,NA,3.7177264337979166,NA,NA,NA,11.166539633337829,NA,NA,NA
